"","session","person","choice","is_other","story_1","story_2","minus_positive_sync","minus_negative_sync","minus_positive_listener_mean","minus_negative_listener_mean","negative_set_mean_corr_to_actress_1","negative_set_mean_corr_to_actress_2","postive_set_mean_corr_to_actress_1","postive_set_mean_corr_to_actress_2","nasalis_mean_corr_1","nasalis_mean_corr_2","zygomaticus_major_mean_corr_1","zygomaticus_major_mean_corr_2","frontalis_mean_corr_1","frontalis_mean_corr_2","orbicularis_oculi_mean_corr_1","orbicularis_oculi_mean_corr_2","platysima_mean_corr_1","platysima_mean_corr_2","risorius_mean_corr_1","risorius_mean_corr_2","listener_mean_negative_set_activation_1","listener_mean_negative_set_activation_2","listener_mean_positive_set_activation_1","listener_mean_positive_set_activation_2","frontalis_mean_activation_1","frontalis_mean_activation_2","nasalis_mean_activation_1","nasalis_mean_activation_2","zygomaticus_major_mean_activation_1","zygomaticus_major_mean_activation_2","orbicularis_oculi_mean_activation_1","orbicularis_oculi_mean_activation_2","platysima_mean_activation_1","platysima_mean_activation_2","risorius_mean_activation_1","risorius_mean_activation_2","minus_frontalis","minus_nasalis","minus_zygomaticus_major","minus_orbicularis_oculi","minus_platysima","minus_risorius"
"121","20122022_0830","20122022_0830_A","1","1","12","6",-0.025578484741486,-0.0168756928120808,-0.25807036034908,-0.0999671079715753,0.43339857369182,0.448277467726568,0.421372937799745,0.443494947815352,0.423156404609719,0.445984471506575,0.453164405256444,0.4824956269384,0.393366145763277,0.431790314492768,0.421372937799745,0.443494947815352,0.463177063679063,0.449894783067178,0.403620083704577,0.446660152385958,0.389784736369089,0.476371911507684,0.425508868028077,0.721524072260655,0.284416862934567,0.318351597177664,0.416577383680225,0.727824771529739,0.406989818856168,0.835257292536818,0.425508868028077,0.721524072260655,0.38839815476653,0.459764981377663,0.391171317971647,0.492978841637704,-0.0562981252150759,-0.271973786865518,-0.344752239512487,-0.25807036034908,-0.0841428064600538,-0.115147322612077
"122","20122022_0830","20122022_0830_B","0","1","12","6",-0.0796230360896779,-0.0126720424678759,-0.15690342676816,-0.396263247020245,0.424108802901951,0.434995407946149,0.366468491830624,0.429875845762621,0.433013184169401,0.43219578410961,0.437144363889804,0.503766155775021,0.409153879523455,0.415832262073654,0.366468491830624,0.429875845762621,0.447100829479469,0.448115253548456,0.401116776324432,0.421875562343842,0.330366494389835,0.764039280177656,0.595651870456906,0.817357953965924,0.667558298331589,0.539829236159546,0.415365874182622,0.657763864898086,0.402567096752224,0.805759020900302,0.595651870456906,0.817357953965924,0.28094731367909,0.819813491698664,0.379785675100581,0.708265068656648,0.105789614786669,-0.2258794830559,-0.333678067748282,-0.15690342676816,-0.489539757762949,-0.301897126986716
"123","20122022_0830","20122022_0830_A","0","0","11","3",-0.0309383180166202,0.00334466225084384,0.0455756781726691,0.030073114483566,0.448742588366587,0.44575081006323,0.416640619014162,0.443244002904689,0.484747579149513,0.435909944092155,0.43166553103036,0.45185635850782,0.380797371038383,0.416261298850944,0.416640619014162,0.443244002904689,0.470343715572034,0.457993184276009,0.42714146116114,0.433508435850451,0.263133885616239,0.247769431665589,0.298954405741632,0.272892112846307,0.259477602794437,0.259391558448999,0.284617701362913,0.290273026178514,0.286627275117766,0.254196013161409,0.298954405741632,0.272892112846307,0.267619645958217,0.255564292222306,0.258648125274262,0.239974571108872,0.000165830525043448,-0.00983721696084268,0.0599664671607421,0.0455756781726691,0.0230422856210672,0.0374502691129834
"124","20122022_0830","20122022_0830_B","1","0","11","3",0.0585523070341063,0.00326765875604806,0.0151090515251103,0.104929534011078,0.443870693711207,0.440979305862311,0.456444530565751,0.405949377666588,0.460937260711022,0.461960585601293,0.49101600394051,0.438956285283394,0.475663760873892,0.4079251615958,0.456444530565751,0.405949377666588,0.455519409809198,0.455832078390956,0.432221977613216,0.426126533333667,0.296071624134098,0.239838793717272,0.573781010826327,0.556700507320463,0.609190013616988,0.736429738822191,0.403408148041502,0.352816743933577,0.358210319620732,0.316832831080227,0.573781010826327,0.556700507320463,0.230320786336497,0.157308363623724,0.361822461931699,0.32236922381082,-0.0945584552950847,0.06689994556486,0.0612960645516353,0.0151090515251103,0.188356378049138,0.0576640127949856
"125","20122022_0830","20122022_0830_A","1","1","8","16",-0.000241018643791954,-0.0294723611101218,-0.491502386446233,-0.202698129975127,0.451358207051058,0.478771320362167,0.433381520148124,0.433590476562977,0.504966208858323,0.521920747227229,0.404107381658093,0.49500485721305,0.387995397360383,0.41589994969958,0.433381520148124,0.433590476562977,0.435760836292525,0.477549962731986,0.466955577809591,0.479992677992348,0.287963642909953,0.434381691363424,0.217873456475102,0.639056647689743,0.271613574662319,0.308202177544114,0.281971665411781,0.661290429760567,0.172743538235653,0.660181670964879,0.217873456475102,0.639056647689743,0.277427611234737,0.425991351493863,0.298499674585168,0.442772031232984,-0.0631038441825034,-0.402135065418354,-0.585212366422532,-0.491502386446233,-0.21120235326446,-0.194628171445692
"126","20122022_0830","20122022_0830_B","1","1","8","16",0.00389820819355185,-0.0396534248919001,-0.158416168659096,-0.304424069770836,0.428502753332306,0.463889148589294,0.400897296426149,0.397783870955426,0.453894463371777,0.464808237677545,0.458907091778672,0.516856937986451,0.414581026610531,0.387801410496196,0.400897296426149,0.397783870955426,0.43038007142424,0.499733821083767,0.426625435240372,0.42804447609482,0.261452009314045,0.490304910244419,0.647290374776584,0.890976760762961,0.909412825364145,1.04476946775319,0.394033190537717,0.573619583300845,0.412225105584258,0.793439712119579,0.647290374776584,0.890976760762961,0.177077708847132,0.420454369567614,0.345826309780958,0.560155450921225,-0.0692651053413881,-0.185589704921457,-0.316186224344952,-0.158416168659096,-0.407303088005186,-0.236571143522968
"127","20122022_0830","20122022_0830_A","1","0","5","10",0.0192878227951636,0.0138799504233463,0.197309417028709,0.0995823430200661,0.425490423344854,0.413840551031728,0.41169409823504,0.396113253188159,0.427534780567653,0.397451791367905,0.488007911253568,0.398370449805256,0.373953806442544,0.357174459862595,0.41169409823504,0.396113253188159,0.44716665818872,0.39975377461398,0.403814188500988,0.427927327449476,0.239821046380472,0.196382841218868,0.330459726736197,0.221544161375331,0.261287768855812,0.284507620243516,0.398309454518566,0.337788705687511,0.302367536111861,0.166592882035388,0.330459726736197,0.221544161375331,0.243012206136065,0.197959686463809,0.23662988662488,0.194805995973928,-0.0425431431841556,0.0822183128594047,0.289522630956546,0.197309417028709,0.102166420192081,0.0969411500940079
"128","20122022_0830","20122022_0830_B","1","0","5","10",-0.0418050892066758,0.000238292648186757,-0.0268655417144345,0.0973345794152626,0.434617216893146,0.43441013406434,0.412646704169167,0.448653433247597,0.478304881473621,0.475636327920406,0.479599616763662,0.448661978745199,0.420250898769258,0.383076280007885,0.412646704169167,0.448653433247597,0.457154305432901,0.453118276719148,0.412080128353391,0.415701991409531,0.34945461528127,0.287460728200358,0.651430143918645,0.687398500719655,0.73274244937392,0.983274613157768,0.439902898661861,0.420344986219052,0.486418812657647,0.449247533866909,0.651430143918645,0.687398500719655,0.258917499058381,0.187986783577135,0.439991731504159,0.386934672823581,-0.145996312772223,0.022735205498955,0.0397270660944542,-0.0268655417144345,0.158715676347847,0.064161766274366
"129","20122022_1030","20122022_1030_A","0","1","16","8",0.0799228720825753,-0.0323849973775186,0.00125511932891306,-0.201064783920476,0.466663071602648,0.497900459012055,0.49319358041866,0.420193094071457,0.449910953179331,0.478034078448243,0.506263880845197,0.500642946665973,0.433614627645464,0.374555386930606,0.49319358041866,0.420193094071457,0.45472502962384,0.490904555876406,0.478601113581455,0.504896362147704,0.280116919852597,0.421108696980683,0.458952848039112,0.457802211044577,0.440746276653404,0.463122290248416,0.281043378176619,0.290379196746845,0.130118798907062,0.223657745262875,0.458952848039112,0.457802211044577,0.251765485210935,0.381904879977621,0.308468354494259,0.460312513983745,-0.024755826692491,-0.0163378539454381,-0.264401210021663,0.00125511932891306,-0.205373963997766,-0.197512926915181
"130","20122022_1030","20122022_1030_B","0","1","16","8",0.0182845818312181,0.0232735004727541,0.0522431808440425,0.105954227140778,0.453659087233034,0.43302289372991,0.452703842565285,0.436446107542319,0.461167151017651,0.502813853271555,0.458666486071315,0.40693274453904,0.38346713750618,0.382027155216544,0.452703842565285,0.436446107542319,0.507016040954227,0.476041863638906,0.40030213351184,0.390003923820914,0.235490455816057,0.190368861029035,0.646298596881364,0.582121997610766,0.7658270669574,0.730436428383037,0.474717630200555,0.406083172943085,0.32487634931942,0.295102220977737,0.646298596881364,0.582121997610766,0.283504887842277,0.198760696776285,0.187476023789837,0.181977025281785,0.0236526779438074,0.0779227914103944,0.0480244475666509,0.0522431808440425,0.175721000562415,0.014884160577019
"131","20122022_1030","20122022_1030_A","1","0","6","12",0.0481639964610326,0.00427045898282387,-0.361385297957178,-0.416110444861905,0.486648940162609,0.482510185867069,0.465054100298217,0.422314864612621,0.508386440063594,0.430643297183036,0.507742513141691,0.490113885252486,0.493963867819637,0.414395526527099,0.465054100298217,0.422314864612621,0.511434256302429,0.494643570040344,0.461863624022788,0.470376801693795,0.205680395519266,0.498837757646262,0.338496035467906,0.721598680125436,0.264202680423786,0.531157433455947,0.229145195549671,0.644911306306045,0.121006564276765,0.168039431760913,0.338496035467906,0.721598680125436,0.162790220713885,0.497386671148339,0.248570570324648,0.500288844144186,-0.335640106127484,-0.475674181101173,-0.162717588649861,-0.361385297957178,-0.506828479698261,-0.336135553557915
"132","20122022_1030","20122022_1030_B","1","0","6","12",0.00996948079346439,-0.019642274499521,-0.0298295276711516,-0.0140349887832458,0.393628846458929,0.409402202759312,0.434561873894821,0.425982691379399,0.451008239537465,0.433847457397294,0.347419177497972,0.409430069280279,0.384273395456806,0.373126716860833,0.434561873894821,0.425982691379399,0.405008579510145,0.437107797377832,0.382249113407714,0.381696608140793,0.181395567180945,0.186559816868818,0.472998405357223,0.502084673025512,0.819806419430519,0.885890816861598,0.439151247440053,0.432817170882028,0.289193307085866,0.28715888580779,0.472998405357223,0.502084673025512,0.15690738594678,0.17633260051935,0.20588374841511,0.196787033218287,-0.0387433338256054,0.00726411235192843,0.00352982308935411,-0.0298295276711516,-0.0582919678354513,0.0225909492611389
"133","20122022_1030","20122022_1030_A","1","1","11","3",0.0366922394695038,0.00889752158139178,0.214192228190791,0.181954813242332,0.487137078080669,0.478544901823709,0.493723894029316,0.458774591503795,0.481781387959621,0.447228170592727,0.552939909155708,0.502665282938947,0.414819182318641,0.387426466211582,0.493723894029316,0.458774591503795,0.508949995029819,0.498746403026609,0.46532416113152,0.458343400620809,0.610998504658384,0.4228794368888,0.811827810095101,0.525403299191056,0.414933056721162,0.403650903876056,0.811691873203322,0.500595017906676,0.324310533413571,0.136001103500623,0.811827810095101,0.525403299191056,0.586570137818874,0.423173197809391,0.635426871497894,0.422585675968208,0.0137825237094497,0.237064667340771,0.409091178262023,0.214192228190791,0.161820270799626,0.201170766867966
"134","20122022_1030","20122022_1030_B","1","1","11","3",0.0267724426206648,0.0269961281993129,-0.0103955536356144,0.118798301868955,0.418088527469738,0.396108363813182,0.448669770519589,0.425272209018612,0.495653044344703,0.465328664672518,0.441238978404821,0.401690247806086,0.415916293799992,0.360975061201084,0.448669770519589,0.425272209018612,0.45388551101202,0.424211367956048,0.382291543927456,0.368005359670316,0.25754818527595,0.202853273764013,0.606289080810766,0.619026919007453,0.839878943861554,0.952226508932939,0.558443724890335,0.470492717952837,0.337547798499546,0.304147178721392,0.606289080810766,0.619026919007453,0.317391875263746,0.207734369038073,0.197704495288154,0.197972178489953,-0.0626902646248842,0.0854775895530251,0.0520506174488172,-0.0103955536356144,0.208821226163373,-0.000676520046639955
"135","20122022_1030","20122022_1030_A","0","0","10","5",0.00585390695268989,-0.0561909858356125,-0.150162636330087,-0.204847814290444,0.442017005113163,0.494649202730822,0.456183326872217,0.450873500603373,0.430301761932112,0.446669138310214,0.499650465821989,0.535978865959268,0.373957745003889,0.387050820120396,0.456183326872217,0.450873500603373,0.421950544809483,0.498647927681407,0.462083465416844,0.490650477780236,0.286944177980297,0.434789807380611,0.368167220170797,0.498274374208895,0.360205461176382,0.352237572812264,0.238172644799957,0.447924598677559,0.107614817689189,0.153353225028118,0.368167220170797,0.498274374208895,0.275868414882895,0.410157525739949,0.2980199410777,0.459422089021272,0.0111838953909195,-0.305717528924128,-0.175264399666265,-0.150162636330087,-0.195749319238764,-0.213088449716056
"136","20122022_1030","20122022_1030_B","0","0","10","5",-0.000962437462614013,-0.0159102344191782,0.000192403149286157,-0.0312290612568407,0.392439842403662,0.405129355304719,0.413610229527854,0.414407144468283,0.414127447366982,0.435818504592616,0.386687559072734,0.400903542231435,0.384213764725011,0.354975850172241,0.413610229527854,0.414407144468283,0.408038999365981,0.451699242144631,0.376840685441344,0.358559468464806,0.181215305711558,0.192898529591262,0.539883915418885,0.53967620465194,0.937268344751212,0.983840627164888,0.448762103194198,0.473322612239467,0.281044388803608,0.285729978023386,0.539883915418885,0.53967620465194,0.177544319706793,0.202057790808818,0.184886291716323,0.183739268373705,-0.0242423949367249,-0.0266358487828514,-0.00826711561782388,0.000192403149286157,-0.0645767513482178,0.00311162183745062
"137","20122022_1215","20122022_1215_A","0","1","3","11",-0.053089493483574,-0.0162576667188086,-0.0462840014315615,-0.166667216341992,0.412145162634979,0.425767670210798,0.368219680818308,0.409508897087002,0.440707725459205,0.407478915776289,0.480600759155434,0.491330936933006,0.402747200181535,0.454013367367974,0.368219680818308,0.409508897087002,0.386037861336625,0.411493760839919,0.438252463933332,0.440041579581677,0.748012516289565,1.04721870695856,0.932277039178818,1.0227641692694,0.691529167878975,1.24178011638558,0.730024077990627,1.70848934508762,0.695865276162604,1.56581996432061,0.932277039178818,1.0227641692694,0.908122972567894,0.902549794876641,0.587902060011235,1.19188761904048,-0.284616099961433,-0.401254821005592,-0.384648877123211,-0.0462840014315615,0.00307795963547795,-0.339357827578285
"138","20122022_1215","20122022_1215_B","0","1","3","11",-0.0076640153469646,-0.0494773783241468,-0.412510018596775,-0.471550651289571,0.419886679949292,0.463599247421896,0.420120891936771,0.426610252421889,0.438392032257114,0.474880752256665,0.494273458441907,0.496745225797254,0.436636500554772,0.472260312800642,0.420120891936771,0.426610252421889,0.428932292115587,0.490099601674776,0.410841067782997,0.437098893169016,0.236800630852112,0.659408746375714,0.628059326554282,1.51005143766388,0.645865595179477,1.06629076488096,0.432748343032522,1.31700466727632,0.651290424625018,1.49240188585105,0.628059326554282,1.51005143766388,0.213048744605914,0.739078562853551,0.26055251709831,0.579738929897878,-0.245553022789717,-0.505360653208832,-0.392365759356219,-0.412510018596775,-0.552478449180528,-0.379852031031104
"139","20122022_1215","20122022_1215_A","0","1","16","8",-0.00802306964899462,0.0434692357924221,-0.00295565545737414,0.00180746001069587,0.435365722120981,0.399092462533327,0.338486723348102,0.343962057448303,0.431136732048321,0.395584673246231,0.44435710276554,0.473317448621043,0.404554909368381,0.422160642839182,0.338486723348102,0.343962057448303,0.397872255297678,0.369175431443502,0.472859188944285,0.429009493623152,0.914202492629091,0.910903686195592,0.953404598843247,0.959057176927824,0.782559805219858,0.637463900406111,0.891497838540981,0.894223661823781,0.945860430245113,1.00675814177709,0.953404598843247,0.959057176927824,0.938426550231556,0.912086957140508,0.889978435026627,0.909720415250676,0.102178508879037,-0.00152645487117822,-0.0311877150020703,-0.00295565545737414,0.0142336670259997,-0.0109696020648165
"140","20122022_1215","20122022_1215_B","0","1","16","8",0.0186990191739199,0.0120466870172577,-0.168257740522853,-0.10372646021019,0.476780426238689,0.465429913175344,0.42522402127055,0.409613380684291,0.433647830841724,0.438181495145978,0.493667489199983,0.480698815155476,0.448426835925082,0.443626032331201,0.42522402127055,0.409613380684291,0.512605727048812,0.480971913318959,0.440955125428566,0.449887913031729,0.360161993117925,0.443525669473093,0.742351026397659,1.04269961384351,0.611510903488246,0.764409757722714,0.606405528392357,0.881415364076218,0.755957294674744,1.00121669909142,0.742351026397659,1.04269961384351,0.375213113191862,0.454046717923588,0.345110873043988,0.433004621022597,-0.111124760711057,-0.184840686856849,-0.139576049547039,-0.168257740522853,-0.0950650227754142,-0.112957200632594
"141","20122022_1215","20122022_1215_A","0","0","5","10",0.00981458494906151,0.0460693846534578,0.00794178323278187,0.0327917044432709,0.400818270323453,0.365513822372743,0.347185590030076,0.340436861070864,0.404993355938708,0.392208869005261,0.488606783201945,0.483598586508858,0.393065190417411,0.376693880195065,0.347185590030076,0.340436861070864,0.362968933269714,0.345205760445118,0.438667607377192,0.385821884300367,0.768937563815482,0.720109182991959,0.933684537664371,0.918971147805389,0.557157070783435,0.484956929356242,0.618495043390905,0.465209365602314,0.715917882514315,0.564101669704147,0.933684537664371,0.918971147805389,0.93664832612207,0.949316680714681,0.601226801508894,0.490901685269236,0.0692823831342018,0.141446022103939,0.118604604552366,0.00794178323278187,-0.00671717372628187,0.101018440206725
"142","20122022_1215","20122022_1215_B","1","0","5","10",-0.0210534970728723,0.00110873503269563,0.0825083022973766,0.0773071581707439,0.441274184457788,0.440296755872438,0.408965544267467,0.426556198840307,0.431667997654875,0.424600140571108,0.47632351565666,0.50273307069087,0.408528078600391,0.427001730753321,0.408965544267467,0.426556198840307,0.431321113596783,0.479087458433469,0.451227255318793,0.401506053311407,0.317912017051992,0.272285522509155,0.718759987785998,0.609192853334193,0.493179271313705,0.486112506479561,0.516769232584003,0.46536381029149,0.730060508866013,0.420126985085016,0.718759987785998,0.609192853334193,0.307309027362244,0.257420363164562,0.32851500674174,0.287150681853747,0.00721619949681192,0.0523405893584516,0.269463479137944,0.0825083022973766,0.0883408319711212,0.0671863409870325
"143","20122022_1215","20122022_1215_A","0","0","12","6",-0.0493068675239429,-0.0384962610703546,-0.0476511924843783,-0.137390270963982,0.392378372921985,0.423798116123776,0.345667888258093,0.38152341343525,0.396219832808274,0.44087853811872,0.436829563375148,0.500365649248086,0.38171588040586,0.441050722536959,0.345667888258093,0.38152341343525,0.356221123972726,0.415788996819457,0.428535621871244,0.431807235428094,0.794481283290348,1.04755980794148,0.950643669133269,1.04577541940048,0.552232470698249,0.973227088317667,0.55431165552111,1.16985143992738,0.790526608310443,1.2087190546883,0.950643669133269,1.04577541940048,0.972520328889518,0.984263132918736,0.616442237691177,1.11085648296422,-0.275978878057576,-0.357007864297291,-0.209175117454346,-0.0476511924843783,-0.00600107485493895,-0.286235518709494
"144","20122022_1215","20122022_1215_B","0","0","12","6",0.0083031669937697,-0.0102887442841035,-0.370056528243178,-0.444336226990643,0.434109918268185,0.44313567383974,0.423151309240661,0.416182183090373,0.406057195551328,0.442833657909189,0.48915626862449,0.499871735213761,0.42129411567975,0.437872280287177,0.423151309240661,0.416182183090373,0.458291629495389,0.450121193398191,0.409928207040981,0.43615015428129,0.224354883689048,0.583165399571419,0.534642149124813,1.16278682060091,0.457294377007981,0.83187981087973,0.428221621305409,1.01055929902363,0.409882758353216,1.1651293292611,0.534642149124813,1.16278682060091,0.200304060594264,0.614932253412299,0.248405706783831,0.551398545730538,-0.290562312983865,-0.404743814357117,-0.479517952177664,-0.370056528243178,-0.508598777672577,-0.378833743374306
"145","23112022_0830","23112022_0830_A","0","1","16","8",0.0239556783738295,0.0363574930688539,0.196062619531683,0.196313273527687,0.457662507042731,0.425551075342831,0.433784342181148,0.413487373465865,0.402204867460237,0.367472634463114,0.550086523370241,0.497279971544165,0.427001119337144,0.444908693443988,0.433784342181148,0.413487373465865,0.510813509914376,0.457381331766624,0.404511504171087,0.393720818919037,0.711737749313282,0.478147484032848,0.486791474459377,0.327198473073604,0.512964578180688,0.439953178326582,0.84598257390178,0.757972921431332,0.709312742846468,0.25100634294156,0.486791474459377,0.327198473073604,0.802340834923477,0.3680687467677,0.621134663703088,0.588226221297996,0.0766187841033789,0.0548703830789089,0.47724387309123,0.196062619531683,0.371042834020786,0.0272114327602574
"146","23112022_0830","23112022_0830_B","0","1","16","8",0.0534397067429813,0.0436321816933395,0.0837746248618326,0.0289056996218006,0.481793041353859,0.44150742753764,0.46627255633253,0.418965684352641,0.489199288092075,0.394330263223382,0.5283620035879,0.479377848853076,0.468084015650252,0.422402790081657,0.46627255633253,0.418965684352641,0.536965299048753,0.478452672322349,0.426620783658965,0.40456218275293,0.552612569532096,0.521562779550375,0.495419972160661,0.41882909917891,0.443543981455156,0.518940259899384,0.739483458108639,0.745140836465628,0.334573595221063,0.198190408833878,0.495419972160661,0.41882909917891,0.339875205892748,0.278790140838303,0.765349933171443,0.764335418262447,-0.078335078336576,-0.0038106464899338,0.255991743716078,0.0837746248618326,0.098736845981775,0.000663218032417783
"147","23112022_0830","23112022_0830_A","0","0","11","3",0.075723341417144,0.0306990149817876,0.0630725565531359,0.17202016003158,0.447023067683979,0.420394211630832,0.453582112722784,0.389724145046506,0.397031280085254,0.35766630088657,0.533943044026245,0.440455414863943,0.488671037114322,0.458243614971783,0.453582112722784,0.389724145046506,0.502033366541147,0.479783594133689,0.392012768826811,0.361004829127976,0.547044184642749,0.386462257137244,0.328494908832452,0.28951541757001,0.428362161056589,0.366033223839819,0.723861607827842,0.697236414419244,0.275585046107452,0.155146662589082,0.328494908832452,0.28951541757001,0.516826692827422,0.209674119815043,0.577261676458077,0.563250394459445,0.0784608501028718,0.0187356487672097,0.279613460273999,0.0630725565531359,0.422783522973895,0.0122850799705784
"148","23112022_0830","23112022_0830_B","0","0","11","3",0.0177743047202587,0.0443369661887749,0.180884849284105,0.10297605203751,0.425387437519364,0.389268083239959,0.458334628385969,0.442326011719196,0.434204582576928,0.379285356459207,0.487719569979909,0.532847961249879,0.433334308921464,0.382831771783372,0.458334628385969,0.442326011719196,0.474227569160687,0.425416228012639,0.376547305878042,0.35311993846728,0.591901636256278,0.481379393123948,0.564353726687734,0.391461274292023,0.547256340399816,0.644927775733247,0.7600138147702,0.731616778158517,0.414163073504798,0.155418590409914,0.564353726687734,0.391461274292023,0.416545897429991,0.213351095205398,0.767257375082566,0.749407691042497,-0.0819264692522788,0.0190375799117446,0.454271089621362,0.180884849284105,0.322584175826046,0.0117690348638891
"149","23112022_0830","23112022_0830_A","0","1","5","10",0.0437376451772909,0.0153274985867895,0.00553579476280507,0.0376348271813888,0.437723403235105,0.424507559374224,0.415302332740394,0.380495988148664,0.356895122272251,0.37892321368395,0.508872115619546,0.488935563529026,0.42883430283896,0.436566968534358,0.415302332740394,0.380495988148664,0.496107613842569,0.476536718326438,0.37933919262764,0.37247840042201,0.429563484387937,0.398403104888552,0.308040128907869,0.304648410897981,0.428960033368349,0.380831018103559,0.696422577017534,0.671036814312596,0.291967522505025,0.252872466569072,0.308040128907869,0.304648410897981,0.301366203407735,0.24152566720235,0.557760765368139,0.555280542574754,0.0594338689928832,0.0185641803083049,0.0717551147491791,0.00553579476280507,0.110225515328011,0.00222832951094024
"150","23112022_0830","23112022_0830_B","0","1","5","10",-0.0381763762760007,-0.0266613765924561,-0.0584571923668306,-0.0577188044046347,0.385744642941131,0.406877027800105,0.40048094328643,0.432272450180542,0.387493686290444,0.361644907306667,0.500041860366234,0.461286591890702,0.38535384287608,0.382311705200282,0.40048094328643,0.432272450180542,0.402428762246478,0.419184291640175,0.369060523635784,0.394569763960034,0.499581508646167,0.560784570994241,0.40135108831782,0.451188137862938,0.621501761990387,0.629929720304675,0.734141004703386,0.722556475656792,0.17620066430223,0.266671682150683,0.40135108831782,0.451188137862938,0.239648450706276,0.340224388360755,0.759514566586059,0.781344753627727,-0.00673465422080613,0.00795259771008131,-0.20428238198447,-0.0584571923668306,-0.173444815619055,-0.0141675406413092
"151","23112022_0830","23112022_0830_A","1","0","6","12",0.0357145475468489,0.0161051893643919,0.16281099220738,0.238609181675219,0.441485599578508,0.427490573753846,0.439653951217818,0.409332774437749,0.416662180200254,0.347641886536927,0.475494512697577,0.470943496587304,0.467938691975132,0.45214750127883,0.439653951217818,0.409332774437749,0.494623878877136,0.490744404782552,0.388347320279879,0.36423674272514,0.576400255065737,0.354321498968341,0.416597253923507,0.299937516929793,0.422281723711938,0.369232653384211,0.763621819634054,0.693127112782591,0.495218773651351,0.237066934228486,0.416597253923507,0.299937516929793,0.546046516324084,0.179045448627173,0.606753993807391,0.529597549309509,0.0670222447788627,0.0483918026523054,0.35252885130079,0.16281099220738,0.506144165756383,0.0678983937367211
"152","23112022_0830","23112022_0830_B","1","0","6","12",-0.0173144210105497,0.0302980922236833,0.117784878351684,0.0564068066229704,0.433106319590053,0.407633506794141,0.413890170670222,0.428475240035912,0.410336037332807,0.371303894953944,0.473418489998049,0.41871794877831,0.414626200479909,0.384953600202206,0.413890170670222,0.428475240035912,0.44850559757676,0.39887835556973,0.417707041603347,0.416388658018552,0.566288676389326,0.505814745964773,0.525697413445194,0.414908285605596,0.497255159845866,0.748582876293865,0.743825094653786,0.757931480390821,0.4065414007415,0.164593346202869,0.525697413445194,0.414908285605596,0.313950165074937,0.228235632438768,0.818627187703714,0.783393859490779,-0.201733860387459,-0.00939325718391895,0.423626921375523,0.117784878351684,0.158090700695647,0.0219930495136982
"153","26122022_1015","26122022_1015_A","0","0","6","12",-0.012685478045317,0.00200844534173169,0.0127060331816745,0.00221100985205723,0.390803554619731,0.389236886030345,0.348837769045753,0.357801830167525,0.435596347100739,0.411666195316928,0.399269202563614,0.453584909206192,0.410168951215469,0.373081895704745,0.348837769045753,0.357801830167525,0.376703539910718,0.390873874359383,0.404903569328743,0.387599897701306,0.71270681070072,0.709562159994238,0.814401017553408,0.793965064743464,0.836252531500002,0.835907800548856,0.355318536325927,0.330414008832942,0.345180766290271,0.3848234284895,0.814401017553408,0.793965064743464,0.752297135790249,0.724707523496448,0.673116485611191,0.694416796492029,0.000206159029453373,0.0363181355016695,-0.0543047046615783,0.0127060331816745,0.0186794348415432,-0.0155757166275901
"154","26122022_1015","26122022_1015_B","1","0","6","12",0.022689572067857,0.069977947524783,-0.000427592050301571,0.0236705317458993,0.423282723676935,0.367916243845956,0.333948249859685,0.319130179764758,0.356974805223005,0.337580349733031,0.351175239651558,0.338114995697973,0.436271676142314,0.437542337237338,0.333948249859685,0.319130179764758,0.377712121767636,0.352575216391641,0.468853325586234,0.383257271300271,0.514063557982173,0.490289975777215,0.945016502661609,0.945825011461428,0.327371017165488,0.306604712578097,0.523565745226504,0.52616037147605,0.349730070587837,0.337303982210299,0.945016502661609,0.945825011461428,0.525779433061396,0.52521872799257,0.50234768290295,0.45536122356186,0.0327556775648022,-0.00247171734442144,0.0180865683832258,-0.000427592050301571,0.000533497668790862,0.0490613160469926
"155","26122022_1015","26122022_1015_A","0","1","10","5",0.0222200098805531,-0.00536864823571553,-0.000797287279547311,-0.0178526058917615,0.377586832249755,0.381662977400803,0.377810552571866,0.361385606611152,0.410993261128959,0.406493372943568,0.481624651545733,0.419976173316495,0.39181901672939,0.398527777752532,0.377810552571866,0.361385606611152,0.368756455699711,0.382207358294274,0.386417208799798,0.381118596507331,0.652079641119776,0.67578549405547,0.794582763443833,0.795850795889655,0.800915048744611,0.814589437280312,0.363616396390683,0.360050014893087,0.28713072745358,0.30218570722006,0.794582763443833,0.795850795889655,0.7177594703778,0.742722922485994,0.586399811861751,0.608848065624945,-0.00846446955362405,0.00492821200761527,-0.0255465126724603,-0.000797287279547311,-0.0170926073673815,-0.0187812538185777
